asin,date,forecast,lower_10,upper_90,sales_quantity,product_line
B00000022,2026-01-19,313.37945556640625,191.7145004272461,395.96416015625016,100,led_strip
B00000022,2026-01-20,324.4399108886719,134.93751602172853,454.21586608886724,78,led_strip
B00000022,2026-01-21,313.37945556640625,160.74522857666017,440.2059570312502,83,led_strip
B00000022,2026-01-22,302.3190002441406,209.4112159729004,406.2872528076175,78,led_strip
B00000022,2026-01-23,320.7530975341797,163.69468994140627,435.0444091796876,76,led_strip
B00000022,2026-01-24,335.50035095214844,129.03860168457032,524.2654357910156,81,led_strip
B00000022,2026-01-25,320.7530975341797,155.58368530273438,485.922494506836,92,led_strip
B00000022,2026-01-26,294.94537353515625,142.31114349365234,449.79169006347666,70,led_strip
B00000022,2026-01-27,294.94537353515625,137.88696975708007,370.15642089843783,95,led_strip
B00000022,2026-01-28,287.5717315673828,136.4122428894043,460.1147613525394,69,led_strip
B00000022,2026-01-29,298.63218688964844,93.64516372680664,518.3664703369144,99,led_strip
B00000022,2026-01-30,302.3190002441406,103.23088836669922,583.2544677734377,61,led_strip
B00000023,2026-01-03,97.35298156738281,80.38575057983398,107.08826751708986,114,led_strip
B00000023,2026-01-04,101.5252456665039,80.10759887695312,105.697509765625,91,led_strip
B00000023,2026-01-05,95.96222305297852,80.38575057983398,104.30675735473635,74,led_strip
B00000023,2026-01-06,94.57146453857422,72.31935119628906,103.47230377197266,65,led_strip
B00000023,2026-01-07,91.78994750976562,59.24624252319337,109.31348800659181,78,led_strip
B00000023,2026-01-08,89.00843811035156,68.98153915405274,109.31348800659181,100,led_strip
B00000023,2026-01-09,86.22692108154297,63.69666366577148,114.04205322265625,69,led_strip
B00000023,2026-01-10,97.35297775268555,79.27314453125,116.82357025146484,85,led_strip
B00000023,2026-01-11,86.22692108154297,63.974815368652344,111.5386947631836,118,led_strip
B00000023,2026-01-12,94.57146453857422,68.42523651123047,115.43281021118166,103,led_strip
B00000023,2026-01-13,93.18070602416992,65.64371948242187,117.1017219543457,104,led_strip
B00000023,2026-01-14,91.78995132446289,71.7630485534668,117.1017219543457,71,led_strip
B00000023,2026-01-15,91.78994750976562,77.32608184814453,122.94289932250977,72,led_strip
B00000023,2026-01-16,86.22692108154297,77.32608184814453,117.37987289428712,70,led_strip
B00000023,2026-01-17,97.35298156738281,59.52439079284668,116.82357025146484,110,led_strip
B00000023,2026-01-18,98.74373626708984,72.04120025634765,120.43954086303712,88,led_strip
B00000023,2026-01-19,98.74373626708984,74.5445655822754,121.55214691162112,67,led_strip
B00000023,2026-01-20,90.3991928100586,77.60423355102539,116.82357025146484,82,led_strip
B00000023,2026-01-21,91.78995132446289,66.7563247680664,115.98911285400393,66,led_strip
B00000023,2026-01-22,100.13449096679688,75.10086822509766,122.3865966796875,94,led_strip
B00000023,2026-01-23,87.61767959594727,77.60423355102539,115.43281021118166,106,led_strip
B00000023,2026-01-24,93.18070602416992,75.10086822509766,105.697509765625,85,led_strip
B00000023,2026-01-25,94.57146453857422,75.10086822509766,124.33365631103518,115,led_strip
B00000023,2026-01-26,91.78994750976562,70.65044326782227,115.15465927124025,68,led_strip
B00000023,2026-01-27,94.57146453857422,72.31935119628906,120.16138992309571,108,led_strip
B00000023,2026-01-28,94.57146453857422,72.04120025634765,110.14794235229495,101,led_strip
B00000023,2026-01-29,86.22692108154297,62.86221008300782,117.93617553710939,87,led_strip
B00000023,2026-01-30,76.49162673950195,60.63699569702148,98.18743438720705,68,led_strip
B00000025,2026-01-03,92.2554931640625,75.78130340576172,158.81123504638674,70,led_strip
B00000025,2026-01-04,98.84517288208008,74.4633674621582,126.19232482910158,83,led_strip
B00000025,2026-01-05,92.2554931640625,72.48645782470703,149.58569030761726,63,led_strip
B00000025,2026-01-06,102.14001083374023,68.86213607788086,176.9328521728516,58,led_strip
B00000025,2026-01-07,90.60807418823242,72.15697402954102,135.08839416503906,77,led_strip
B00000025,2026-01-08,90.60807418823242,75.45181884765626,135.08839416503906,62,led_strip
B00000025,2026-01-09,90.60807800292969,72.48645782470703,152.88052062988288,79,led_strip
B00000025,2026-01-10,87.31323623657227,71.827490234375,136.40633697509773,64,led_strip
B00000025,2026-01-11,102.14000701904297,81.71201171875,149.58568267822267,88,led_strip
B00000025,2026-01-12,90.60807418823242,72.15697402954102,152.5510437011719,62,led_strip
B00000025,2026-01-13,88.96065521240234,65.5672981262207,131.79356384277344,85,led_strip
B00000025,2026-01-14,92.2554931640625,62.27245979309082,134.09994964599613,85,led_strip
B00000025,2026-01-15,88.96065521240234,71.827490234375,122.89749450683595,84,led_strip
B00000025,2026-01-16,85.66581726074219,55.682783889770505,116.96678619384768,78,led_strip
B00000025,2026-01-17,80.72356033325195,52.387942504882815,115.64885025024415,61,led_strip
B00000025,2026-01-18,92.25549697875977,52.387942504882815,122.89749450683595,89,led_strip
B00000025,2026-01-19,84.01839828491211,58.97761878967285,112.354012298584,82,led_strip
B00000025,2026-01-20,90.60807418823242,62.60194396972656,129.81665496826173,83,led_strip
B00000025,2026-01-21,80.72355651855469,52.71742630004883,100.16310501098634,68,led_strip
B00000025,2026-01-22,84.01839828491211,52.387942504882815,101.15155639648441,60,led_strip
B00000025,2026-01-23,90.60807418823242,55.35330009460449,116.6373016357422,69,led_strip
B00000025,2026-01-24,85.66581726074219,58.64813461303711,113.67194747924808,66,led_strip
B00000025,2026-01-25,85.66581726074219,53.70588073730469,103.12845916748049,70,led_strip
B00000025,2026-01-26,77.42871856689453,62.60194396972656,113.01297988891604,65,led_strip
B00000025,2026-01-27,82.37097930908203,52.71742630004883,98.84516906738281,56,led_strip
B00000025,2026-01-28,87.31323623657227,61.28400840759277,103.12845916748049,64,led_strip
B00000025,2026-01-29,85.66581726074219,55.682783889770505,109.05916748046876,61,led_strip
B00000025,2026-01-30,75.78130340576172,54.69433250427246,102.46949157714845,61,led_strip
B00000026,2026-01-03,61.86016273498535,52.092769622802734,76.40272674560548,67,led_strip
B00000026,2026-01-04,61.86016273498535,51.87571640014649,69.67407684326172,66,led_strip
B00000026,2026-01-05,60.77489471435547,54.04624862670899,76.83683319091799,81,led_strip
B00000026,2026-01-06,62.945430755615234,52.092769622802734,78.13915252685547,76,led_strip
B00000026,2026-01-07,62.945430755615234,52.092769622802734,75.96862030029297,57,led_strip
B00000026,2026-01-08,61.86016273498535,52.092769622802734,75.96862030029297,79,led_strip
B00000026,2026-01-09,65.11595916748047,56.43383026123047,82.48020935058594,60,led_strip
B00000026,2026-01-10,69.45702362060547,58.604366302490234,84.86780242919922,81,led_strip
B00000026,2026-01-11,67.28649139404297,56.43383026123047,82.69726333618165,66,led_strip
B00000026,2026-01-12,69.45702362060547,55.99972419738769,89.64297332763672,63,led_strip
B00000026,2026-01-13,68.37175750732422,56.21677742004395,84.86780242919922,59,led_strip
B00000026,2026-01-14,68.37175750732422,54.04624862670899,83.56547622680665,74,led_strip
B00000026,2026-01-15,69.45702362060547,54.04624862670899,85.73601531982423,78,led_strip
B00000026,2026-01-16,66.20122528076172,52.092769622802734,93.98403701782227,63,led_strip
B00000026,2026-01-17,68.37175750732422,54.04624862670899,84.65074920654297,57,led_strip
B00000026,2026-01-18,67.28649139404297,55.99972419738769,79.44147109985353,76,led_strip
B00000026,2026-01-19,67.28649139404297,51.87571640014649,78.35620574951172,76,led_strip
B00000026,2026-01-20,66.20122528076172,54.04624862670899,87.47244110107422,54,led_strip
B00000026,2026-01-21,67.28649139404297,53.82919540405273,74.66630020141602,53,led_strip
B00000026,2026-01-22,61.86016273498535,51.65866317749023,73.79808807373047,69,led_strip
B00000026,2026-01-23,58.604366302490234,49.922237396240234,80.52673721313477,60,led_strip
B00000026,2026-01-24,56.43383026123047,51.65866317749023,72.92987518310548,84,led_strip
B00000026,2026-01-25,60.774898529052734,54.263301849365234,78.57325820922853,88,led_strip
B00000026,2026-01-26,65.11595916748047,54.04624862670899,88.34065322875979,55,led_strip
B00000026,2026-01-27,61.86016273498535,56.21677742004395,71.41050262451175,77,led_strip
B00000026,2026-01-28,66.20122528076172,49.70518417358399,87.03833465576172,49,led_strip
B00000026,2026-01-29,64.03069496154785,51.87571640014649,91.16233825683594,80,led_strip
B00000026,2026-01-30,66.20122528076172,51.87571640014649,80.74379119873048,72,led_strip
B00000027,2026-01-03,81.90821075439453,65.0777587890625,97.61663589477541,63,led_strip
B00000027,2026-01-04,72.93196487426758,58.34557342529297,92.23089065551758,69,led_strip
B00000027,2026-01-05,71.8099365234375,56.10151672363281,110.40778045654298,78,led_strip
B00000027,2026-01-06,77.42008972167969,58.121167755126955,106.81727752685549,60,led_strip
B00000027,2026-01-07,72.93196487426758,53.63304672241211,106.14405899047853,61,led_strip
B00000027,2026-01-08,75.176025390625,60.365231323242185,107.71490478515625,60,led_strip
B00000027,2026-01-09,70.68790435791016,58.34557342529297,90.21123275756837,51,led_strip
B00000027,2026-01-10,76.29805755615234,55.65270462036133,96.71901168823243,64,led_strip
B00000027,2026-01-11,77.42008972167969,63.50691604614258,106.14405899047853,7,led_strip
B00000027,2026-01-12,76.29805755615234,57.67235565185547,99.63628692626955,76,led_strip
B00000027,2026-01-13,84.15227127075195,51.61339569091797,105.47084045410156,55,led_strip
B00000027,2026-01-14,81.90821075439453,58.34557342529297,101.20713272094727,59,led_strip
B00000027,2026-01-15,83.03024291992188,62.83369445800781,112.42743148803712,53,led_strip
B00000027,2026-01-16,71.8099365234375,55.65270462036133,104.12440795898439,65,led_strip
B00000027,2026-01-17,78.54211807250977,62.38488235473633,101.43153839111329,93,led_strip
B00000027,2026-01-18,68.44384384155273,53.184234619140625,81.0105880737305,79,led_strip
B00000027,2026-01-19,75.176025390625,51.3889892578125,94.47494812011719,64,led_strip
B00000027,2026-01-20,67.32181549072266,53.857452392578125,102.77797546386721,81,led_strip
B00000027,2026-01-21,74.05399703979492,58.121167755126955,99.41188049316408,52,led_strip
B00000027,2026-01-22,71.8099365234375,49.36933135986328,92.45529708862306,60,led_strip
B00000027,2026-01-23,71.8099365234375,56.10151672363281,99.41188049316408,58,led_strip
B00000027,2026-01-24,66.19978713989258,51.3889892578125,96.71901168823243,92,led_strip
B00000027,2026-01-25,67.32181549072266,54.979486083984376,100.98272705078125,60,led_strip
B00000027,2026-01-26,69.56587600708008,46.003244400024414,94.92376022338868,74,led_strip
B00000027,2026-01-27,71.8099365234375,58.121167755126955,94.69935379028321,72,led_strip
B00000027,2026-01-28,72.93196487426758,52.511016082763675,112.65183792114259,67,led_strip
B00000027,2026-01-29,70.68790435791016,55.87711029052734,88.8648002624512,77,led_strip
B00000027,2026-01-30,72.93196487426758,55.65270462036133,92.67970275878908,83,led_strip
B00000032,2026-01-03,26.73876953125,19.51930179595947,33.15607261657715,32,led_strip
B00000032,2026-01-04,27.630062103271484,21.21275749206543,37.43427658081055,36,led_strip
B00000032,2026-01-05,31.195232391357422,22.28230857849121,39.57337875366211,22,led_strip
B00000032,2026-01-06,27.630062103271484,24.68879680633545,33.95823593139649,23,led_strip
B00000032,2026-01-07,29.41264533996582,23.88663520812988,34.93866081237793,27,led_strip
B00000032,2026-01-08,30.303939819335938,23.084471893310546,35.38430709838868,28,led_strip
B00000032,2026-01-09,27.630062103271484,23.173601150512695,36.008208465576175,28,led_strip
B00000032,2026-01-10,31.195232391357422,22.10405025482178,38.414698410034184,37,led_strip
B00000032,2026-01-11,31.195232391357422,25.490961837768555,38.59295692443848,38,led_strip
B00000032,2026-01-12,31.195232391357422,24.95618438720703,37.5234058380127,25,led_strip
B00000032,2026-01-13,32.08652305603027,23.797505950927736,35.829949951171876,29,led_strip
B00000032,2026-01-14,29.85829257965088,20.410595893859863,36.72124252319336,24,led_strip
B00000032,2026-01-15,28.967000007629395,22.193179321289062,34.84953155517578,28,led_strip
B00000032,2026-01-16,27.630062103271484,21.30188694000244,33.06694297790528,28,led_strip
B00000032,2026-01-17,28.075708389282227,23.797505950927736,31.373490524291995,33,led_strip
B00000032,2026-01-18,27.630062103271484,21.391016006469727,38.59295692443848,27,led_strip
B00000032,2026-01-19,28.075708389282227,20.410595893859863,33.86910629272461,26,led_strip
B00000032,2026-01-20,25.847476959228516,21.123628425598145,33.15607261657715,30,led_strip
B00000032,2026-01-21,28.967000007629395,22.014920806884767,37.5234058380127,33,led_strip
B00000032,2026-01-22,28.967000007629395,21.92579174041748,36.632113265991215,23,led_strip
B00000032,2026-01-23,28.967000007629395,20.410595893859863,35.20604858398438,22,led_strip
B00000032,2026-01-24,25.847476959228516,21.21275749206543,34.76040267944336,32,led_strip
B00000032,2026-01-25,28.07570743560791,18.271494007110597,38.414698410034184,37,led_strip
B00000032,2026-01-26,25.40183162689209,19.608430862426758,29.680033302307134,27,led_strip
B00000032,2026-01-27,25.84747886657715,20.143208312988282,35.027790069580085,24,led_strip
B00000032,2026-01-28,28.96700096130371,22.193179321289062,35.91907920837403,22,led_strip
B00000032,2026-01-29,27.630062103271484,19.51930179595947,33.06694297790528,24,led_strip
B00000032,2026-01-30,27.630062103271484,19.51930179595947,34.04736480712891,24,led_strip
B00000034,2026-01-03,26.949047088623047,22.85678482055664,38.32752876281739,40,led_strip
B00000034,2026-01-04,30.941495895385742,22.95659637451172,40.12413330078125,28,led_strip
B00000034,2026-01-05,31.93960952758789,23.45565166473389,37.22960586547852,36,led_strip
B00000034,2026-01-06,28.446215629577637,23.85489692687988,38.92639923095703,32,led_strip
B00000034,2026-01-07,29.943384170532227,24.753199195861818,37.82847328186036,37,led_strip
B00000034,2026-01-08,31.939608573913574,22.756973648071288,40.12413330078125,36,led_strip
B00000034,2026-01-09,32.937721252441406,28.446216011047365,38.726773834228524,30,led_strip
B00000034,2026-01-10,31.440552711486816,24.853010368347167,39.026210403442384,38,led_strip
B00000034,2026-01-11,31.440552711486816,23.755085372924803,40.0243221282959,33,led_strip
B00000034,2026-01-12,31.440552711486816,23.85489692687988,42.22016830444336,37,led_strip
B00000034,2026-01-13,29.44432830810547,25.851122283935545,39.02620811462404,2,led_strip
B00000034,2026-01-14,31.93960952758789,23.85489692687988,43.01866111755371,28,led_strip
B00000034,2026-01-15,32.937721252441406,27.54791374206543,44.31620712280274,37,led_strip
B00000034,2026-01-16,31.93960952758789,24.753199195861818,38.12790641784668,34,led_strip
B00000034,2026-01-17,29.943384170532227,23.85489692687988,35.93206024169922,42,led_strip
B00000034,2026-01-18,30.941495895385742,25.352065658569337,40.12413330078125,30,led_strip
B00000034,2026-01-19,27.448102951049805,22.95659637451172,35.23338203430176,30,led_strip
B00000034,2026-01-20,26.949047088623047,22.85678482055664,39.32564430236817,35,led_strip
B00000034,2026-01-21,26.949047088623047,22.85678482055664,39.22583274841309,36,led_strip
B00000034,2026-01-22,28.945271492004395,20.860557746887206,36.131682586669925,36,led_strip
B00000034,2026-01-23,27.448102951049805,18.66470994949341,38.92639923095703,33,led_strip
B00000034,2026-01-24,28.446215629577637,22.85678482055664,38.92639923095703,39,led_strip
B00000034,2026-01-25,26.949047088623047,22.657162284851076,34.9339485168457,38,led_strip
B00000034,2026-01-26,30.941495895385742,21.858669662475585,37.02998313903809,37,led_strip
B00000034,2026-01-27,25.9509334564209,23.655274200439454,35.73243865966798,38,led_strip
B00000034,2026-01-28,26.449990272521973,18.964143753051758,38.227717590332034,30,led_strip
B00000034,2026-01-29,26.949047088623047,20.960369110107422,39.42545547485352,27,led_strip
B00000034,2026-01-30,27.448102951049805,23.85489692687988,36.930171966552734,36,led_strip
B00000041,2026-01-03,94.7122688293457,58.93207817077637,132.89785614013672,49,led_strip
B00000041,2026-01-04,109.7459602355957,76.3711654663086,135.30323791503906,72,led_strip
B00000041,2026-01-05,105.2358627319336,67.65162162780761,135.30324707031255,60,led_strip
B00000041,2026-01-06,108.24259567260742,71.86105422973633,151.23895111083985,59,led_strip
B00000041,2026-01-07,109.7459602355957,67.65162162780761,141.91806030273438,49,led_strip
B00000041,2026-01-08,106.73922729492188,53.51994857788086,137.10728149414064,52,led_strip
B00000041,2026-01-09,100.72574615478516,61.938822174072264,148.53289489746095,52,led_strip
B00000041,2026-01-10,105.2358627319336,73.96577682495118,144.32345581054688,59,led_strip
B00000041,2026-01-11,112.75270462036133,77.57386093139648,147.63087310791016,49,led_strip
B00000041,2026-01-12,112.7526969909668,89.60081558227539,131.09380798339845,39,led_strip
B00000041,2026-01-13,105.2358627319336,74.56712417602539,141.31671142578125,48,led_strip
B00000041,2026-01-14,114.25606536865234,83.58733520507812,141.91806030273438,51,led_strip
B00000041,2026-01-15,111.24932861328125,79.67857666015625,162.66456451416016,52,led_strip
B00000041,2026-01-16,108.24259185791016,75.16847038269043,147.3302001953125,44,led_strip
B00000041,2026-01-17,109.7459602355957,88.09744644165039,137.40795593261723,55,led_strip
B00000041,2026-01-18,115.75944137573242,77.57386093139648,135.30323791503906,53,led_strip
B00000041,2026-01-19,105.2358627319336,80.27992401123046,144.62413024902344,44,led_strip
B00000041,2026-01-20,105.2358627319336,77.57386093139648,144.9248031616211,53,led_strip
B00000041,2026-01-21,112.7526969909668,50.51321525573731,126.58369445800781,37,led_strip
B00000041,2026-01-22,108.24259185791016,78.17520904541016,142.5194076538086,53,led_strip
B00000041,2026-01-23,114.25607299804688,74.56712417602539,138.3099822998047,51,led_strip
B00000041,2026-01-24,114.25606536865234,81.78329162597656,144.62413024902344,66,led_strip
B00000041,2026-01-25,108.24259567260742,75.16847229003906,144.62413024902344,46,led_strip
B00000041,2026-01-26,102.22911834716797,80.27992401123046,138.61065521240235,52,led_strip
B00000041,2026-01-27,103.73249053955078,74.26645050048828,141.31672058105474,55,led_strip
B00000041,2026-01-28,99.22237396240234,71.86105422973633,142.21873321533204,39,led_strip
B00000041,2026-01-29,102.2291145324707,59.83409996032715,139.51267700195314,50,led_strip
B00000041,2026-01-30,106.73922729492188,74.8677978515625,157.55311279296876,49,led_strip
B00000042,2026-01-03,28.77936363220215,19.72094135284424,36.89420127868652,26,led_strip
B00000042,2026-01-04,28.30756950378418,23.589643478393555,34.06344413757324,31,led_strip
B00000042,2026-01-05,29.251155853271484,22.45733985900879,35.85625457763672,32,led_strip
B00000042,2026-01-06,26.892191886901855,18.871713638305664,34.06344413757324,21,led_strip
B00000042,2026-01-07,27.835777282714844,21.32503662109375,35.95061340332031,24,led_strip
B00000042,2026-01-08,26.420398712158203,22.45733985900879,35.19574584960938,35,led_strip
B00000042,2026-01-09,29.251155853271484,21.608112144470216,38.87572898864747,28,led_strip
B00000042,2026-01-10,32.081912994384766,23.495284843444825,39.253162765502935,27,led_strip
B00000042,2026-01-11,28.307570457458496,23.400926208496095,36.13933029174805,36,led_strip
B00000042,2026-01-12,29.251155853271484,25.3824556350708,39.724954986572264,27,led_strip
B00000042,2026-01-13,25.47681427001953,19.81529998779297,36.98855972290039,24,led_strip
B00000042,2026-01-14,28.779362678527832,20.475808906555176,37.271635437011724,23,led_strip
B00000042,2026-01-15,29.251155853271484,21.608112144470216,36.13933029174805,33,led_strip
B00000042,2026-01-16,29.722949028015137,23.306567573547362,36.13933029174805,22,led_strip
B00000042,2026-01-17,30.19474220275879,20.664525985717773,33.969085693359375,34,led_strip
B00000042,2026-01-18,32.081912994384766,20.75888442993164,35.95061340332031,24,led_strip
B00000042,2026-01-19,29.722949028015137,22.45733985900879,35.85625457763672,24,led_strip
B00000042,2026-01-20,28.779362678527832,23.495284843444825,34.91267013549805,33,led_strip
B00000042,2026-01-21,28.779362678527832,22.55169849395752,34.06344413757324,33,led_strip
B00000042,2026-01-22,31.610119819641113,23.495284843444825,37.837785720825195,31,led_strip
B00000042,2026-01-23,30.19474220275879,18.871713638305664,35.007028579711914,31,led_strip
B00000042,2026-01-24,30.194741249084473,23.495284843444825,37.460352325439466,24,led_strip
B00000042,2026-01-25,27.363985061645508,23.589643478393555,38.87572898864747,39,led_strip
B00000042,2026-01-26,30.19474220275879,21.608112144470216,38.68701171875,29,led_strip
B00000042,2026-01-27,27.363985061645508,23.589643478393555,38.78137016296387,27,led_strip
B00000042,2026-01-28,27.835777282714844,21.23067798614502,34.06344413757324,21,led_strip
B00000042,2026-01-29,30.666534423828125,25.3824556350708,40.00803031921387,27,led_strip
B00000042,2026-01-30,27.835777282714844,21.702470779418945,35.95061340332031,33,led_strip
B00000043,2026-01-03,25.828332901000977,19.75107765197754,28.183267402648926,20,led_strip
B00000043,2026-01-04,23.549362182617188,16.63648452758789,29.77854862213135,23,led_strip
B00000043,2026-01-05,23.549362182617188,18.68755989074707,31.221895027160645,18,led_strip
B00000043,2026-01-06,23.549362182617188,15.117171573638917,38.43863563537598,22,led_strip
B00000043,2026-01-07,23.549362182617188,15.876829242706298,29.854514312744143,22,led_strip
B00000043,2026-01-08,24.688847541809082,16.71245002746582,30.462239837646486,17,led_strip
B00000043,2026-01-09,24.688847541809082,19.59914627075195,29.170821380615237,25,led_strip
B00000043,2026-01-10,25.068675994873047,15.876829242706298,34.48842163085938,20,led_strip
B00000043,2026-01-11,28.487130165100098,21.72618751525879,35.7038688659668,25,led_strip
B00000043,2026-01-12,25.44850444793701,18.763525390625,32.89314193725586,24,led_strip
B00000043,2026-01-13,23.16953468322754,18.23176383972168,32.133483505249025,22,led_strip
B00000043,2026-01-14,22.789705276489258,18.763525390625,31.221895027160645,27,led_strip
B00000043,2026-01-15,23.929190635681152,18.915456771850586,32.4373462677002,19,led_strip
B00000043,2026-01-16,23.549362182617188,18.15579833984375,31.981552124023438,19,led_strip
B00000043,2026-01-17,23.549362182617188,19.219318008422853,28.48713169097902,32,led_strip
B00000043,2026-01-18,24.688847541809082,19.675112152099608,32.209449005126956,24,led_strip
B00000043,2026-01-19,22.789705276489258,16.560518741607666,34.1845588684082,27,led_strip
B00000043,2026-01-20,22.789705276489258,18.915456771850586,32.665245056152344,19,led_strip
B00000043,2026-01-21,23.549362182617188,15.193137168884277,30.462239837646486,26,led_strip
B00000043,2026-01-22,21.2703914642334,16.940349006652834,29.094855690002444,19,led_strip
B00000043,2026-01-23,21.2703914642334,14.889274501800537,31.221895027160645,18,led_strip
B00000043,2026-01-24,22.030048370361328,12.00257911682129,29.854514312744143,32,led_strip
B00000043,2026-01-25,22.40987777709961,17.244211673736572,27.423612213134767,22,led_strip
B00000043,2026-01-26,22.789705276489258,13.521892070770264,28.94292449951172,23,led_strip
B00000043,2026-01-27,20.89056396484375,16.71245002746582,28.183267402648926,25,led_strip
B00000043,2026-01-28,22.40987777709961,16.408587360382082,28.107301712036133,19,led_strip
B00000043,2026-01-29,23.549362182617188,15.041205787658692,29.398718643188484,28,led_strip
B00000043,2026-01-30,19.75107765197754,16.560518741607666,29.70258312225342,24,led_strip
B00000044,2026-01-03,22.055048942565918,15.477228164672852,27.549466514587408,29,led_strip
B00000044,2026-01-04,20.50732707977295,16.25109100341797,31.341386795043952,30,led_strip
B00000044,2026-01-05,19.73346519470215,16.25109100341797,29.097188377380377,26,led_strip
B00000044,2026-01-06,20.89425754547119,17.721426582336427,27.936396789550784,26,led_strip
B00000044,2026-01-07,20.89425754547119,16.25109100341797,27.549466514587408,20,led_strip
B00000044,2026-01-08,19.346534729003906,16.947564125061035,28.78764400482178,23,led_strip
B00000044,2026-01-09,21.668119430541992,17.798812866210938,31.109228515625002,23,led_strip
B00000044,2026-01-10,23.21584129333496,17.644040679931642,31.031842422485354,29,led_strip
B00000044,2026-01-11,19.346534729003906,16.01893243789673,27.239921951293947,22,led_strip
B00000044,2026-01-12,19.346534729003906,13.77473316192627,31.2640007019043,18,led_strip
B00000044,2026-01-13,21.668119430541992,14.625981044769286,29.251960563659676,27,led_strip
B00000044,2026-01-14,21.28118896484375,16.947564125061035,28.168555259704593,20,led_strip
B00000044,2026-01-15,20.12039566040039,12.14962501525879,30.18059539794922,20,led_strip
B00000044,2026-01-16,25.537425994873047,13.929505348205566,31.341386795043952,20,led_strip
B00000044,2026-01-17,23.21584129333496,16.48324718475342,30.490139770507817,29,led_strip
B00000044,2026-01-18,20.894258499145508,11.994852733612062,30.954456329345703,25,led_strip
B00000044,2026-01-19,21.668118476867676,13.465188598632814,30.18059539794922,24,led_strip
B00000044,2026-01-20,20.12039566040039,11.994852733612062,26.543445396423344,17,led_strip
B00000044,2026-01-21,22.441980361938477,9.828040361404419,29.561503219604493,21,led_strip
B00000044,2026-01-22,19.346534729003906,13.233030128479005,27.1625358581543,25,led_strip
B00000044,2026-01-23,18.572673797607422,13.542574691772462,27.1625358581543,27,led_strip
B00000044,2026-01-24,20.894258499145508,11.994852733612062,26.07912902832032,21,led_strip
B00000044,2026-01-25,17.02495002746582,9.905426502227783,28.78764400482178,26,led_strip
B00000044,2026-01-26,20.50732707977295,9.208951663970947,27.39469432830811,16,led_strip
B00000044,2026-01-27,17.798812866210938,8.512475967407227,27.1625358581543,22,led_strip
B00000044,2026-01-28,20.89425754547119,13.387802410125733,28.632871627807617,22,led_strip
B00000044,2026-01-29,17.02495002746582,8.512475967407227,27.859010696411133,26,led_strip
B00000044,2026-01-30,18.185742378234863,11.29837703704834,25.69219837188721,22,led_strip
B00000045,2026-01-03,27.08185386657715,23.50006237030029,35.992657852172854,36,led_strip
B00000045,2026-01-04,28.39226722717285,19.48146505355835,40.27333869934082,31,led_strip
B00000045,2026-01-05,27.955463409423828,19.918269157409668,36.8662654876709,25,led_strip
B00000045,2026-01-06,30.576290130615234,24.373670196533205,34.245442199707036,20,led_strip
B00000045,2026-01-07,27.51865863800049,23.325340843200685,36.7789047241211,28,led_strip
B00000045,2026-01-08,25.771443367004395,21.840206146240234,36.69154357910156,31,led_strip
B00000045,2026-01-09,28.82907199859619,20.09299087524414,34.158081436157225,22,led_strip
B00000045,2026-01-10,30.576290130615234,19.743547439575195,37.73987655639649,32,led_strip
B00000045,2026-01-11,26.645050048828125,24.111587715148925,37.565155029296875,36,led_strip
B00000045,2026-01-12,30.576290130615234,19.04465961456299,34.94432830810547,28,led_strip
B00000045,2026-01-13,28.829071044921875,20.00562992095947,36.51682281494141,32,led_strip
B00000045,2026-01-14,29.265875816345215,20.180351066589356,36.8662654876709,26,led_strip
B00000045,2026-01-15,28.829071044921875,17.99633045196533,34.07072067260742,23,led_strip
B00000045,2026-01-16,29.702680587768555,25.946163940429688,38.089319992065434,24,led_strip
B00000045,2026-01-17,27.955463409423828,21.75284538269043,41.2343074798584,23,led_strip
B00000045,2026-01-18,25.771443367004395,19.132020568847658,36.8662654876709,23,led_strip
B00000045,2026-01-19,29.702680587768555,23.237980079650878,37.73987655639649,27,led_strip
B00000045,2026-01-20,25.334640502929688,17.38480339050293,34.94432830810547,20,led_strip
B00000045,2026-01-21,27.08185386657715,19.13202180862427,35.992657852172854,26,led_strip
B00000045,2026-01-22,26.645050048828125,20.00562992095947,35.381132507324224,32,led_strip
B00000045,2026-01-23,28.829071044921875,23.325340843200685,35.20641098022461,24,led_strip
B00000045,2026-01-24,23.15061855316162,19.568825912475585,33.721277999877934,32,led_strip
B00000045,2026-01-25,26.2082462310791,20.879237747192384,29.87740211486817,31,led_strip
B00000045,2026-01-26,25.334640502929688,20.879237747192384,34.245442199707036,29,led_strip
B00000045,2026-01-27,27.08185386657715,19.830908203125,33.197113037109375,23,led_strip
B00000045,2026-01-28,25.334640502929688,14.851341247558594,32.49822692871094,28,led_strip
B00000045,2026-01-29,26.208247184753418,20.00562992095947,35.11904983520508,33,led_strip
B00000045,2026-01-30,25.771443367004395,18.17105197906494,36.7789047241211,20,led_strip
B00000046,2026-01-03,24.23221206665039,19.38576889038086,32.39039001464844,32,led_strip
B00000046,2026-01-04,28.27091407775879,19.304994964599608,33.60199928283692,31,led_strip
B00000046,2026-01-05,25.443821907043457,19.304994964599608,33.278903579711915,18,led_strip
B00000046,2026-01-06,25.03995132446289,17.689514541625975,37.15605659484864,22,led_strip
B00000046,2026-01-07,28.27091407775879,20.112735939025878,34.894385528564456,29,led_strip
