asin,date,forecast,lower_10,upper_90
B00000025,2026-02-24,74.45743560791016,56.71438369750977,96.0025604248047
B00000025,2026-02-25,66.53643035888672,50.37758369445801,95.68572082519532
B00000025,2026-02-26,71.28903579711914,59.56595039367676,87.76471786499026
B00000025,2026-02-27,74.45743560791016,49.74390335083008,85.54683685302734
B00000026,2026-01-31,61.15375328063965,55.57481231689453,86.47355041503907
B00000026,2026-02-01,70.80960083007812,61.797478103637694,86.04440078735352
B00000026,2026-02-02,66.51811218261719,55.360237503051756,77.89056549072266
B00000026,2026-02-03,64.37236785888672,55.360237503051756,80.03630981445313
B00000026,2026-02-04,69.73673248291016,55.57481231689453,81.538330078125
B00000026,2026-02-05,64.37236785888672,49.35215377807617,73.59907608032228
B00000026,2026-02-06,62.226627349853516,51.497894287109375,82.8257781982422
B00000026,2026-02-07,69.73673248291016,57.50598564147949,82.1820541381836
B00000026,2026-02-08,66.51811218261719,55.78938674926758,75.31567153930665
B00000026,2026-02-09,57.93513488769531,51.497894287109375,82.1820541381836
B00000026,2026-02-10,67.59098815917969,49.1375789642334,81.7529052734375
B00000026,2026-02-11,63.29949760437012,53.21449356079101,81.7529052734375
B00000026,2026-02-12,69.73673248291016,52.99991874694825,84.32780532836915
B00000026,2026-02-13,68.66386413574219,51.28332023620605,86.47355117797855
B00000026,2026-02-14,66.51811218261719,49.35215377807617,73.59907608032228
B00000026,2026-02-15,65.44524002075195,51.28332023620605,78.31971435546876
B00000026,2026-02-16,75.1010971069336,53.429067611694336,79.60716018676759
B00000026,2026-02-17,69.73673248291016,53.429067611694336,88.40472030639648
B00000026,2026-02-18,66.51811218261719,53.64364242553711,79.60716018676759
B00000026,2026-02-19,68.66386413574219,53.429067611694336,88.8338691711426
B00000026,2026-02-20,62.226627349853516,55.78938674926758,80.25088424682619
B00000026,2026-02-21,68.66386413574219,53.64364242553711,86.04440078735352
B00000026,2026-02-22,75.1010971069336,59.65172996520996,83.89865646362306
B00000026,2026-02-23,68.66386413574219,57.93513488769531,82.1820541381836
B00000026,2026-02-24,70.80960083007812,57.29141082763672,88.40472030639648
B00000026,2026-02-25,72.95534896850586,57.72056007385254,92.2670669555664
B00000026,2026-02-26,74.02822494506836,55.360237503051756,94.41281127929688
B00000026,2026-02-27,75.1010971069336,53.429067611694336,90.1213150024414
B00000027,2026-01-31,73.91252899169922,52.731624603271484,90.68073959350586
B00000027,2026-02-01,69.49983978271484,65.96968879699708,82.29663085937501
B00000027,2026-02-02,68.39666748046875,52.510990142822266,90.68073959350586
B00000027,2026-02-03,68.39666748046875,54.93796920776367,84.94424438476564
B00000027,2026-02-04,76.1188735961914,52.9522590637207,88.6950294494629
B00000027,2026-02-05,67.29349517822266,52.731624603271484,77.44267959594727
B00000027,2026-02-06,67.29349517822266,56.48240699768066,90.90137481689453
B00000027,2026-02-07,75.01570129394531,52.731624603271484,90.4601058959961
B00000027,2026-02-08,68.39666748046875,54.71733474731445,90.90137481689453
B00000027,2026-02-09,73.91252517700195,56.70304145812988,88.47439575195312
B00000027,2026-02-10,65.0871524810791,49.64274215698242,82.29663085937501
B00000027,2026-02-11,61.77763748168945,43.685611724853516,91.12200927734376
B00000027,2026-02-12,72.8093490600586,56.261772918701176,84.5029754638672
B00000027,2026-02-13,71.70618057250977,54.93796920776367,92.88707809448242
B00000027,2026-02-14,76.1188735961914,52.9522590637207,86.92996139526369
B00000027,2026-02-15,66.19032287597656,43.685611724853516,82.07599716186525
B00000027,2026-02-16,67.29349517822266,48.318935775756835,80.09028701782228
B00000027,2026-02-17,68.39666748046875,50.5252799987793,92.88707809448242
B00000027,2026-02-18,73.91252517700195,54.71733474731445,86.26805801391602
B00000027,2026-02-19,70.60301208496094,54.496700286865234,90.68073959350586
B00000027,2026-02-20,67.29349517822266,52.510990142822266,88.6950294494629
B00000027,2026-02-21,71.70618057250977,61.33636474609375,90.90137481689453
B00000027,2026-02-22,68.39666748046875,54.71733474731445,90.68073959350586
B00000027,2026-02-23,67.29349517822266,57.36494445800781,90.90137481689453
B00000027,2026-02-24,67.29349517822266,52.9522590637207,95.97596740722658
B00000027,2026-02-25,61.77763748168945,52.731624603271484,86.04742431640625
B00000027,2026-02-26,72.8093490600586,48.53956985473633,86.709326171875
B00000027,2026-02-27,70.60301208496094,59.35065803527832,88.6950294494629
B00000032,2026-01-31,25.090864181518555,21.921492767333984,29.228654289245608
B00000032,2026-02-01,27.29181480407715,21.129148483276367,31.86979789733887
B00000032,2026-02-02,26.4114351272583,20.160729598999023,30.901379203796388
B00000032,2026-02-03,23.770291328430176,22.009531021118164,39.44107551574708
B00000032,2026-02-04,26.851625442504883,20.953072166442873,32.75018043518067
B00000032,2026-02-05,23.770292282104492,21.04111042022705,36.27170333862305
B00000032,2026-02-06,26.411436080932617,20.160729598999023,32.57410430908203
B00000032,2026-02-07,25.971245765686035,19.28034725189209,34.59897956848145
B00000032,2026-02-08,27.732006072998047,20.953072166442873,36.09562683105469
B00000032,2026-02-09,29.05257797241211,22.009531021118164,36.18366470336914
B00000032,2026-02-10,26.851625442504883,21.74541645050049,36.27170333862305
B00000032,2026-02-11,27.29181480407715,23.59421615600586,37.06404418945313
B00000032,2026-02-12,25.531054496765137,22.009531021118164,31.781760025024415
B00000032,2026-02-13,26.411436080932617,21.74541645050049,32.66214218139648
B00000032,2026-02-14,29.05257797241211,21.04111042022705,39.0008846282959
B00000032,2026-02-15,28.17219638824463,22.009531021118164,32.75018043518067
B00000032,2026-02-16,25.531054496765137,20.953072166442873,32.66214218139648
B00000032,2026-02-17,25.090864181518555,21.04111042022705,35.30328598022461
B00000032,2026-02-18,27.29181480407715,21.74541645050049,31.95783615112305
B00000032,2026-02-19,28.612387657165527,21.04111042022705,34.42290382385254
B00000032,2026-02-20,25.090864181518555,18.399966621398924,34.33486557006836
B00000032,2026-02-21,25.090864181518555,21.921492767333984,32.83821868896485
B00000032,2026-02-22,25.531054496765137,21.921492767333984,35.215248107910156
B00000032,2026-02-23,23.770291328430176,20.07269153594971,29.844920730590832
B00000032,2026-02-24,23.330101013183594,21.921492767333984,43.138675689697266
B00000032,2026-02-25,27.29181480407715,21.921492767333984,33.63055953979492
B00000032,2026-02-26,28.612387657165527,21.39326400756836,32.57410430908203
B00000032,2026-02-27,28.172197341918945,22.009531021118164,35.39132385253907
B00000034,2026-01-31,30.116201400756836,24.586669731140137,37.620565795898436
B00000034,2026-02-01,31.597326278686523,27.548919486999512,38.80546760559083
B00000034,2026-02-02,32.584739685058594,26.265277481079103,41.570230865478514
B00000034,2026-02-03,29.622493743896484,26.16653575897217,38.2130153656006
B00000034,2026-02-04,30.116201400756836,26.462760734558106,36.83063354492188
B00000034,2026-02-05,33.57215881347656,25.672826766967773,38.60798454284668
B00000034,2026-02-06,28.63507843017578,22.6118371963501,35.546993255615234
B00000034,2026-02-07,30.609909057617188,28.338853263854983,38.80546760559083
B00000034,2026-02-08,30.116201400756836,24.68541145324707,42.162680435180675
B00000034,2026-02-09,32.09103298187256,25.3766019821167,42.55764961242676
B00000034,2026-02-10,31.103617668151855,22.71057891845703,38.90420951843262
B00000034,2026-02-11,32.584739685058594,22.6118371963501,37.52182388305664
B00000034,2026-02-12,31.597326278686523,26.462760734558106,40.582815170288086
B00000034,2026-02-13,28.63507843017578,26.364019012451173,36.53440856933594
B00000034,2026-02-14,30.116201400756836,21.624420166015625,36.63315010070801
B00000034,2026-02-15,34.06586837768555,25.080377006530764,40.484073638916016
B00000034,2026-02-16,29.128786087036133,20.735746383666992,36.73189201354981
B00000034,2026-02-17,27.647661209106445,22.71057891845703,35.84321823120118
B00000034,2026-02-18,29.622493743896484,25.47534351348877,33.868383789062506
B00000034,2026-02-19,29.128786087036133,23.303027725219728,35.645734786987305
B00000034,2026-02-20,30.609909057617188,22.71057891845703,37.52182388305664
B00000034,2026-02-21,32.09103298187256,23.204286193847658,38.90420951843262
B00000034,2026-02-22,31.103617668151855,26.462760734558106,41.86645545959473
B00000034,2026-02-23,31.597326278686523,23.303027725219728,36.73189201354981
B00000034,2026-02-24,28.141369819641113,20.53826313018799,37.52182388305664
B00000034,2026-02-25,30.609909057617188,28.63507843017578,37.620565795898436
B00000034,2026-02-26,28.63507843017578,23.599252700805664,37.620565795898436
B00000034,2026-02-27,33.07844924926758,22.513095664978028,38.70672607421875
B00000041,2026-01-31,46.889896392822266,37.804979705810545,59.19849281311036
B00000041,2026-02-01,49.82051467895508,35.167423248291016,67.99035186767578
B00000041,2026-02-02,46.889896392822266,37.804979705810545,58.90543174743653
B00000041,2026-02-03,51.285823822021484,32.2368049621582,64.47360229492188
B00000041,2026-02-04,41.02865982055664,32.2368049621582,58.90543174743653
B00000041,2026-02-05,48.35520553588867,34.87436141967773,55.974813079833986
B00000041,2026-02-06,43.95927810668945,35.167423248291016,55.974813079833986
B00000041,2026-02-07,48.35520553588867,34.58129959106446,55.974813079833986
B00000041,2026-02-08,49.82051467895508,37.804979705810545,58.90543174743653
B00000041,2026-02-09,48.35520553588867,40.73559799194336,62.71523895263674
B00000041,2026-02-10,52.75113296508789,37.51191787719727,70.62790145874024
B00000041,2026-02-11,49.82051467895508,31.65068130493164,65.64584960937502
B00000041,2026-02-12,49.82051467895508,43.66621627807617,58.612369537353516
B00000041,2026-02-13,46.889896392822266,37.804979705810545,53.9233798980713
B00000041,2026-02-14,46.889896392822266,37.804979705810545,55.6817512512207
B00000041,2026-02-15,46.889896392822266,37.804979705810545,53.04419479370117
B00000041,2026-02-16,46.889896392822266,37.804979705810545,64.47360229492188
B00000041,2026-02-17,49.82051467895508,41.02865982055664,63.00830001831057
B00000041,2026-02-18,49.82051467895508,35.167423248291016,67.69728927612304
B00000041,2026-02-19,49.82051467895508,37.804979705810545,73.55852584838867
B00000041,2026-02-20,51.285823822021484,40.73559799194336,67.69728927612304
B00000041,2026-02-21,52.75113296508789,43.08009262084961,73.26546478271484
B00000041,2026-02-22,49.82051467895508,31.943743133544924,73.55852584838867
B00000041,2026-02-23,52.75113296508789,37.804979705810545,69.16259918212893
B00000041,2026-02-24,46.889896392822266,38.09804153442383,62.422176361084
B00000041,2026-02-25,51.285823822021484,38.09804153442383,64.47360229492188
B00000041,2026-02-26,48.35520553588867,37.804979705810545,64.76666488647462
B00000041,2026-02-27,52.75113296508789,40.73559799194336,67.99035186767578
B00000042,2026-01-31,27.84062385559082,23.942937660217286,29.882270812988285
B00000042,2026-02-01,26.91260528564453,21.344480514526367,37.12083435058594
B00000042,2026-02-02,26.91260528564453,22.272499084472656,30.90309162139893
B00000042,2026-02-03,27.84062385559082,22.179697227478027,34.52237358093262
B00000042,2026-02-04,26.91260528564453,24.128541946411133,33.779957199096685
B00000042,2026-02-05,28.768644332885742,24.963760375976562,38.3272575378418
B00000042,2026-02-06,29.232654571533203,23.478927421569825,37.3064380645752
B00000042,2026-02-07,28.30463409423828,20.230854034423828,33.59435272216797
B00000042,2026-02-08,27.376614570617676,21.251678276062012,35.357592010498045
B00000042,2026-02-09,28.768644332885742,23.107719230651856,34.52237358093262
B00000042,2026-02-10,25.520572662353516,20.973272132873536,30.717487525939944
B00000042,2026-02-11,28.304636001586914,22.086894989013672,36.192813873291016
B00000042,2026-02-12,27.84062385559082,25.056562423706055,36.28561592102051
B00000042,2026-02-13,31.088696479797363,23.850135803222656,37.6776466369629
B00000042,2026-02-14,32.48072814941406,23.942937660217286,35.450394058227545
B00000042,2026-02-15,30.624685287475586,24.963760375976562,39.440881729125984
B00000042,2026-02-16,28.768644332885742,20.973272132873536,36.28561592102051
B00000042,2026-02-17,28.30463409423828,23.107719230651856,32.573530197143555
B00000042,2026-02-18,28.768644332885742,22.458104801177978,34.52237358093262
B00000042,2026-02-19,30.16067600250244,20.32365608215332,37.213636016845705
B00000042,2026-02-20,26.448594093322754,22.086894989013672,38.605663299560554
B00000042,2026-02-21,28.30463409423828,17.168386268615723,38.3272575378418
B00000042,2026-02-22,27.840624809265137,20.230854034423828,35.635997772216804
B00000042,2026-02-23,25.984583854675293,22.736511039733887,35.357592010498045
B00000042,2026-02-24,33.872758865356445,24.128541946411133,42.781758880615236
B00000042,2026-02-25,27.84062385559082,22.922115135192872,36.28561592102051
B00000042,2026-02-26,29.23265552520752,22.179697227478027,36.378417587280275
B00000042,2026-02-27,29.696666717529297,24.03573989868164,41.389728546142585
